Code;Calle;Entre Calle;Lineas;Latitud;Longitud
C1304;Manuel de Falla 7329;Ricardo Rojas y Vinter = Almaceneros;13 Reg -;-31,337199;-64,290327
C1306;Manuel de Falla 7100;Vinter y Arias = Almaceneros;13 Reg -;-31,338493;-64,290392
C1308;Manuel de Falla 6863;Vinter y Arias = Almaceneros;13 Reg -;-31,339923;-64,290451
C1310;Martinolli 8911;Manuel de Falla y Doering;13 Reg - 19 Reg -;-31,342765;-64,289398
C1312;Martinolli 8825;Di Francia y San Pedro Nolasco;13 Reg - 19 Reg -;-31,344548;-64,28674
C1314;Martinolli 8711;La Gilda y Padre Santiago Alberione;13 Reg - 19 Reg -;-31,345844;-64,28436
C1316;Martinolli 8511;Padre Santiago Alberione y Carolina;13 Reg - 19 Reg -;-31,346692;-64,281699
C1318;Martinolli 8300;Enquen y Viracocha;13 Reg - 19 Reg -;-31,346914;-64,278287
C1320;Martinolli 8156;Yupanqui y Curaquen;13 Reg - 19 Reg -;-31,347079;-64,275694
C1322;Martinolli 8105;Curaquen y Biutrago;13 Reg - 19 Reg -;-31,347175;-64,273752
C1324;Martinolli 7911;Barany y Sabin;13 Reg - 19 Reg -;-31,347356;-64,271104
C1326;Martinolli 7707;Richards y Garzon;13 Reg - 19 Reg -;-31,347526;-64,26821
C1328;Martinolli 7415;Ostwald y Heriberto Martinez;13 Reg - 19 Reg -;-31,347686;-64,265951
C1330;Martinolli 7053;Fernando Braun y Edison;13 Reg - 19 Reg -;-31,347938;-64,261838
C1332;Martinolli 6919;Cajal y Spemann;13 Reg - 19 Reg -;-31,348056;-64,260327
C1334;Martinolli 6675;Ferreyra y Lasalle;13 Reg - 19 Reg -;-31,348284;-64,25691
C1336;Martinolli 6219;Chagas y Neper;13 Reg - 19 Reg -;-31,349065;-64,253606
C1338;Martinolli 5900;Tyvho Brahe y Branly;13 Reg - 19 Reg -;-31,350279;-64,251294
C1340;Gauss 5975;Martinolli y Avogadro;13 Reg - 19 Reg -;-31,352439;-64,24932
C1342;Gauss 5824;Avogadro y Pascal;13 Reg - 19 Reg -;-31,354894;-64,250312
C1344;Gauss 5713;Pascal y Mariotte;13 Reg - 19 Reg -;-31,355978;-64,250781
C1346;Gauss 5527;Gay Lussac y Joule;13 Reg - 19 Reg -;-31,358163;-64,251626
C1348;Gauss 5341;Lagrange y Dalambert;13 Reg - 19 Reg -;-31,360469;-64,252597
C1350;Gauss 5055;Boyle y Berzelius;13 Reg - 19 Reg -;-31,363211;-64,253669
C1352;Pje. Berzelius 6500;Esq. Papin;13 Reg - 19 Reg -;-31,364079;-64,252796
C1354;Laplace 5184;Papin y Fresnel;13 Reg - 19 Reg -;-31,362315;-64,251004
C1356;Laplace 5378;Henry y Lineo;13 Reg - 19 Reg -;-31,361223;-64,248648
C1358;Laplace 5524;Berthelot y Julio Vernes;13 Reg - 19 Reg -;-31,360156;-64,246054
C1362;Laplace 5790;Mariotte y Jeronimo Cardan;13 Reg - 19 Reg -;-31,35836;-64,24218
C1364;Amuchastegui 8770;Borda y Pje. Publico;14 Ida -;-31,317156;-64,257083
C1366;Amuchastegui 8641;Pje Publico y J. Yaben;14 Ida -;-31,31858;-64,256097
C1368;Amuchastegui 8490;Frente Manzana 162  Esquina Marimon;14 Ida -;-31,320428;-64,254755
C1370;Pizzolatto 6821;Ortega y Sin Datos;14 Ida - 17 Reg -;-31,322865;-64,255579
C1372;Tristani 8500;Esquina Pizzolatto;14 Ida - 17 Reg -;-31,324075;-64,252097
C1374;Tristani 8355;Ernesto Bossola y Ovides;14 Ida - 17 Reg -;-31,325716;-64,25198
C1376;Tristani 8220;Ovides y Patria;14 Ida - 17 Reg -;-31,327192;-64,251963
C1378;Tristani 8130;Anticaglia y Cabalen;14 Ida - 17 Reg -;-31,328557;-64,251989
C1380;Cabalen 6500;Calviño y Tristany;14 Ida - 17 Reg -;-31,329258;-64,251582
C1382;Cabalen 6500;Sesarego y Fermin Martin;14 Ida -;-31,329336;-64,248991
C1384;Fermin Martin 8100;Cabalen y Malusardi;14 Ida - 17 Reg -;-31,329418;-64,247038
C1386;Fermin Martin 7850;Plaza;14 Ida - 17 Reg -;-31,331452;-64,246893
C1388;Fermin Martin 7700;Fage y Pasciuli;14 Ida - 17 Reg -;-31,333871;-64,24634
C1390;Fermin Martin 7507;Pasciuli y Riganti;14 Ida - 17 Reg -;-31,335209;-64,246565
C1392;Juan Galvez 7335;Esquina Gritti;14 Ida - 17 Reg -;-31,336097;-64,246103
C1394;Los Alemanes 5831;Della Paolera y Lo Celso;14 Ida - 17 Reg -;-31,3434;-64,242874
C1396;Potel Junot 6885;Los Alemanes y;14 Ida - 17 Reg -;-31,343464;-64,242112
C1398;Potel Junot 6751;Elkin y Oddone;14 Ida - 17 Reg -;-31,345196;-64,242005
C1400;Potel Junot 6551;Carlos Claro y Alfredo Voglino;14 Ida - 17 Reg -;-31,346735;-64,243486
C1402;Potel Junot 6459;Carlos Aubone y Belisario Caraffa;14 Ida - 17 Reg -;-31,348119;-64,244795
C1404;Potel Junot 6100;Pje. Potel Junot y Rafael Nuñez;14 Ida - 17 Reg -;-31,350485;-64,246845
C1406;Martinolli 5185;Astrada Ponce y Bunsen;14 Ida -;-31,356954;-64,24314
C1408;La Cordillera 4841;El Gaucho y Andres Blanqui;14 Ida -;-31,358933;-64,237058
C1410;La Cordillera 4711;Martin Fierro y Candonga;14 Ida -;-31,359601;-64,235541
C1412;La Cordillera 4535;Leopoldo Buteler y Pizarro;14 Ida -;-31,360902;-64,232542
C1414;La Cordillera 4249;Obispo Mercadillo y Martel de los Rios;14 Ida -;-31,362203;-64,229596
C1418;La Cordillera 4027;Bernardo Capdevilla y Jose Roque Funes;14 Ida -;-31,363252;-64,22714
C1420;La Cordillera 3719;Loaysa y Varela;14 Ida -;-31,364566;-64,224148
C1422;La Cordillera 3447;Laferrere y Rodriguez del Busto;14 Ida -;-31,365753;-64,221435
C1424;Rodriguez del Busto 3627;Guttero y Battle Planas;14 Ida -;-31,368593;-64,221319
C1426;Rodriguez del Busto 3219;Alfredo Guido y Castagnino;14 Ida -;-31,370649;-64,221788
C1428;Rodriguez del Busto 3047;Posse y Viola;14 Ida -;-31,372358;-64,222128
C1430;Rodriguez del Busto 2753;Montenegro y Malvino;14 Ida -;-31,375857;-64,222901
C1432;Rodriguez del Busto 2362;Goicoechea y Rafael Nuñez;14 Ida -;-31,378152;-64,223313
C1434;Cangallo 3375;Pedro Araoz y Sabattini;14 Ida -;-31,448435;-64,1187
C1436;Cangallo 3261;Acevedo y Thames;14 Ida -;-31,442653;-64,118532
C1437;Cangallo 3105;Malabria y Pacheco de Melo;14 Ida -;-31,445635;-64,118582
C1438;Calingasta 5250;Boedo y  Cangallo;14 Ida -;-31,441076;-64,117421
C1439;Cangallo 3000;Esq. Jose Cabrera;14 Ida -;-31,443593;-64,118507
C1440;Calingasta 5507;Almagro y Lola Mora;14 Ida -;-31,441067;-64,111294
C1443;Calingasta;Lola Mora y Radio Maria;14 Ida -;-31,441227;-64,113877
C1444;Linco 10000;Maloca y Malten;15 Ida -;-31,310024;-64,281274
C1446;Linco 9725;Quilca y Boro;15 Ida -;-31,312715;-64,282197
C1448;Linco 9500;Loncoche y Cruz Alta;15 Ida -;-31,314048;-64,282669
C1450;Cruz Alta 8305;Linco y Chicalco;15 Ida -;-31,31502;-64,281435
C1452;Cruz Alta 8175;Lighen y Curaco;15 Ida -;-31,315606;-64,278967
C1454;Cruz Alta 8000;Curaco y Rincon de Luna;15 Ida -;-31,316303;-64,276269
C1456;Molleyaco 7994;Arrayan y Pehuenches;15 Ida -;-31,321472;-64,275727
C1458;Molleyaco 8098;Pehuenches y Yupaqui;15 Ida -;-31,322549;-64,277776
C1460;Molleyaco 8260;Payen y San Pedro Toyos;15 Ida -;-31,323319;-64,279193
C1462;Molleyaco 8338;Payen y San Pedro Toyos;15 Ida -;-31,324451;-64,281725
C1464;San Pedro Toyos 8400;Molleyaco y Piedra Labrada;15 Ida -;-31,325271;-64,282599
C1466;Piedra Labrada 8337;San Pedro Toyo y Cashuati;15 Ida -;-31,325569;-64,281483
C1468;Piedra Labrada 8267;Huayana y Sinchi Roca;15 Ida -;-31,325652;-64,279659
C1470;Piedra Labrada 8100;Payen y Yupanqui;15 Ida -;-31,325679;-64,277723
C1472;Piedra Labrada 8000;Tipayante y Charruas;15 Ida -;-31,325785;-64,274788
C1474;Piedra Labrada 7877;Huarpes y Arrayan;15 Ida -;-31,32589;-64,270931
C1476;Piedra Labrada 7715;Onas y Donato Alvarez;15 Ida -;-31,325945;-64,268775
C1478;Gamarra 5596;Murga y Botello;15 Ida -;-31,461148;-64,112754
C1482;Gamarra 5780;Zufriategui y Perello;15 Ida -;-31,463241;-64,110557
C1484;Perello 4764;Sequeira y Juan de Dios;15 Ida -;-31,464946;-64,111238
C1486;Perello 4980;Donovan y Duran;15 Ida -;-31,466264;-64,112965
C1488;Perello 5082;Duran y Diez de Medina;15 Ida -;-31,466989;-64,113888
C1490;Perello 9999;Ultima de Ferreyra;15 Ida -;-31,468112;-64,115192
C1492;Ciudad de mis Sueños 9999;Entrada;16 Ida -;-31,477425;-64,089617
C1494;Publica C. mis Sueños 9999;Frente Manzana 43 Casa 5;16 Ida -;-31,477381;-64,087903
C1496;Publica C. mis Sueños 9999;Frente Manzana 44 Casa 9;16 Ida -;-31,477441;-64,087924
C1498;Publica C. mis Sueños 9999;Frente Manzana 53 Casa 15;16 Ida -;-31,477921;-64,085167
C1502;Publica C. mis Sueños 9999;Llegando Jardin de Infantes;16 Ida -;-31,480831;-64,084679
C1504;Publica C. mis Sueños 9999;Detrás del Colegio Fte Manzana 13;16 Ida -;-31,482153;-64,084287
C1506;Ruta 9 Sur 9999;Pauli y Schrodinger;16 Ida -;-31,488544;-64,078805
C1508;Entrada 25 de Mayo 9999;Paso Nivel;16 Ida -;-31,490895;-64,076622
C1510;Cumbres de Gaspar 9999;La Carbonada;16 Ida -;-31,48987;-64,078671
C1512;Cumbres de Gaspar 9999;La Carbonada Manzana 46;16 Ida -;-31,489843;-64,080999
C1514;Cumbres de Gaspar 9999;La Carbonada Manzana 6;16 Ida -;-31,489852;-64,083413
C1516;Cumbres de Gaspar 9999;La Carbonada Manzana 8 Lote 6;16 Ida -;-31,489843;-64,086213
C1518;Mutual Policia 9999;Escuela;17 Reg -;-31,313924;-64,261791
C1520;Cauque 9999;Frente Manzana 81 Casa 3;17 Reg -;-31,312879;-64,260139
C1522;Cauque 9999;Frente Manzana 104;17 Reg -;-31,312306;-64,259328
C1524;Publica Policial 9999;Frente Manzana 105 Casa 13;17 Reg -;-31,312617;-64,258701
C1528;Publica Policial 9999;Frente Manzana 246 Casa 8;17 Reg -;-31,314144;-64,255267
C1530;Publica Policial 9999;Esq. Manzana 246 Casa 14;17 Reg -;-31,31391;-64,254548
C1532;Ibarguren 9999;Manzana 177 Casa 10;17 Reg -;-31,315414;-64,254634
C1534;Publica Policial 9999;Manzana 4 Casa 4;17 Reg -;-31,316913;-64,254726
C1536;Peña 9999;Escuela;17 Reg -;-31,318522;-64,25478
C1538;Peña 9999;Manzana 8 Casa 1;17 Reg -;-31,320158;-64,253605
C1540;Marimon 6746;Calviño y Manuel Bordeu;17 Reg -;-31,320628;-64,254327
C1542;Larguia 6354;Pompeyo Moneta y Humboldt;17 Reg -;-31,338727;-64,246908
C1544;Larguia 9999;Esquina Tamburini;17 Reg -;-31,339405;-64,249848
C1546;Tamburini 9999;Plaza de la Madre;17 Reg -;-31,341109;-64,250964
C1548;Doering 6181;Pompeyo y Bv. Los Alemanes;17 Reg -;-31,342685;-64,248582
C1550;Zapata 4644;Delgado y Juan Llerena;17 Reg -;-31,454302;-64,109806
C1552;Leiva 5415;Torrent  y Segui;17 Reg -;-31,452842;-64,111501
C1554;Manzana 60 Lote 11 9999;Frente Manzana 60;17 Reg -;-31,450788;-64,112129
C1556;Publica Cuidad Evita 9999;Esquina Manzana 60;17 Reg -;-31,450467;-64,112585
C1558;Publica Cuidad Evita 9999;Manzana 57 - Comisaria;17 Reg -;-31,449945;-64,112
C1560;Publica Cuidad Evita 9999;Manzana 54;17 Reg -;-31,449964;-64,109688
C1562;Sanchez Loria 4472;Sin Datos;17 Reg -;-31,451856;-64,108025
C1564;Marzano 9999;Frente el Colegio;17 Reg -;-31,45292;-64,104023
C1568;Baravalle 6070;Marzano y Vermouth;17 Reg -;-31,455277;-64,102848
C1569;Baravalle 6200;Marzano y Vermouth;17 Reg -;-31,455405;-64,10185
C1570;Wermuth 4816;Ferre y Gonzalez;17 Reg -;-31,456869;-64,101877
C1572;Wermuth 5050;Godoy y Camino Capilla de los Remedios;17 Reg -;-31,459363;-64,101861
C1576;Cno C. de los Remedios 6670;Los Piquillines y Santa Barbara;17 Reg -;-31,45843;-64,095539
C1578;Cno C. de los Remedios 6800;Santa Barbara y Lavoisier;17 Reg -;-31,458407;-64,093702
C1579;Cno C. de los Remedios 6970;Esq. Julio Mendez;17 Reg -;-31,458412;-64,09162
C1580;Cno C. de los Remedios 7050;Watt y Gremme;17 Reg -;-31,458302;-64,091036
C1581;Cno C. de los Remedios 9999;Frente Refineria;17 Reg -;-31,458714;-64,085945
C1582;Cno C. de los Remedios 9999;Esquina Faraday;17 Reg -;-31,45853;-64,08742
C1583;Publica 9999;Manzana 10 Casa 4;17 Reg -;-31,461043;-64,084513
C1584;Publica 9999;Manzana 45 Calle 10;17 Reg -;-31,461029;-64,083901
C1586;Publica 9999;Manzana 43 Calle 11;17 Reg -;-31,461047;-64,082775
C1588;Franck 5351;Nobel y Broglie;17 Reg -;-31,462781;-64,082319
C1590;Franck 5462;Millikan y Vucetich;17 Reg -;-31,46474;-64,082308
C1592;Velez Sarsfield 313;Anfiteatro;18 Reg -;-31,31628;-64,308869
C1594;Velez Sarsfield 488;Esq. San Lorenzo;18 Reg -;-31,315125;-64,308311
C1596;San Jeronimo 500;Esq. Sarmiento;18 Reg -;-31,314607;-64,30071
C1598;E. Peron 700;Antes de Domici;18 Reg -;-31,313251;-64,299137
C1600;E. Peron 980;Antes de L de la Torre;18 Reg -;-31,313246;-64,296891
C1602;E. Peron 1242;Antes de Labenshon;18 Reg -;-31,313305;-64,294139
C1604;E. Peron 1370;Antes de Arturo Jauretche;18 Reg -;-31,313424;-64,290834
C1606;E. Peron 1538;Antes de Bodereau;18 Reg -;-31,313425;-64,288414
C1608;Bodereau 8871;Quilloamira y Rincon de Luna;18 Reg -;-31,320106;-64,288558
C1610;Bodereau 8643;Canteras de Quilpo y de los Gauchos;18 Reg -;-31,323333;-64,288742
C1612;Bodereau 8373;Las Varillas;18 Reg -;-31,325441;-64,288816
C1614;Bodereau 7861;Leon XIII y Pozo de la Loma;18 Reg -;-31,330541;-64,288314
C1616;Bodereau 5986;Paseo Rivera;18 Reg -;-31,334707;-64,288312
C1618;Ricardo Rojas 9999;Plaza;18 Reg -;-31,336699;-64,289069
C1622;Ricardo Rojas 8800;Esq Alberione;18 Reg -;-31,337763;-64,284959
C1624;Ricardo Rojas 8455;Huacac y Huayna;18 Reg -;-31,337327;-64,28003
C1626;Ricardo Rojas 8349;Antes de Viracocha;18 Reg -;-31,33642;-64,276189
C1628;Ricardo Rojas 7900;Antes de Buitrago;18 Reg -;-31,334825;-64,272616
C1630;Ricardo Rojas 7937;Antes de Huarpes;18 Reg -;-31,335137;-64,265492
C1632;Las Heras 815;Piñero y Barcala;18 Reg -;-31,405375;-64,192048
C1634;Las Heras 467;Pasando Lavalleja;18 Reg -;-31,405453;-64,185999
C1636;Las Heras 9999;Las Heras y Mestre;18 Reg -;-31,40505;-64,184216
C1638;Molino de Torres 6725;;19 Reg -;-31,341819;-64,29336
C1640;Molino de Torres 6601;Instituto Newton;19 Reg -;-31,343072;-64,294664
C1642;Molino de Torres 6413;;19 Reg -;-31,344612;-64,295737
C1644;Molino de Torres 9999;Pasando 1º entrada al Bosque;19 Reg -;-31,347663;-64,298429
C1646;Molino de Torres 9999;Pasando 2º entrada al Bosque;19 Reg -;-31,350192;-64,309566
C1648;Av. De los Alamos;Fte Escuela Nazaret;19 Reg -;-31,346289;-64,310038
C1650;Av. De los Alamos;Sin Numero;19 Reg -;-31,341084;-64,309824
C1652;Av. De los Alamos 1767;;19 Reg -;-31,335604;-64,309872
C1654;Ricardo Santos 10300;Esq. Molino Viejo;19 Reg -;-31,334532;-64,309416
C1655;Av. De los Alamos 1342;Esq. Los Santos;19 Reg -;-31,3348;-64,30985
C1656;Zanon 10100;Esquina con Zanon = Warcalde;19 Reg -;-31,333286;-64,307227
C1658;Zanon 10045;Los Parlamentos y De la Aguada = Warcald;19 Reg -;-31,333955;-64,305865
C1660;Zanon 9945;De la Aguada y Pje. Aguaducho;19 Reg -;-31,335847;-64,302801
C1662;Zanon 9695;Eloy Martinez y Sin Datos = Warcalde;19 Reg -;-31,337584;-64,299996
C1664;Zanon 9500;Frente Ex Banco Hipotecario Nacional;19 Reg -;-31,338504;-64,297335
C1666;Zanon 9400;Quintas de Cremader y De la Capilla;19 Reg -;-31,339645;-64,295715
C1668;Zanon 9137;Monseños D'amico y Molino Viejo;19 Reg -;-31,341377;-64,293526
C1670;Salida Warcalde 9999;Esquina Manuel de Falla = Warcalde;19 Reg -;-31,341001;-64,290833
C1672;Ambargasta 2587;Antes de Fiambalá;11 Ida -;-31,438989;-64,124644
C1674;Fiambala 4874;Ambargasta y Ramos Mejia;11 Ida -;-31,43909;-64,123533
C1676;Caligasta 5242;Cangallo y Boedo;11 Ida -;-31,441287;-64,117123
C2000;Julio de Vedia 3837;Jose Maria La Hora y Macacha Guemes;60 Ida - 63 Ida - 65 Ida -;-31,364901;-64,138205
C2002;Julio de Vedia 3741;Perez de Denis y Jose Agustin Donado;60 Ida - 63 Ida - 65 Ida -;-31,366147;-64,138269
C2004;Julio de Vedia 3631;Eustaquio Diaz Velez y Soriano de Areval;60 Ida - 63 Ida - 65 Ida -;-31,367686;-64,138248
C2006;Julio de Vedia 3518;Jose Chorroarin y Niceto Vega;60 Ida -;-31,36939;-64,138377
C2008;27 de Febrero 2300;Julio de Vedia y Celestino Vidal;60 Ida -;-31,370672;-64,139257
C2010;Celestino Vidal 3324;Tomas de Rocamora y Julian Laguna;60 Ida -;-31,371533;-64,140008
C2012;Celestino Vidal 3167;Jose de Arredondo y Rio Pasaje;60 Ida -;-31,373823;-64,140008
C2014;Celestino Vidal 3015;Vicente Balbastro y Federico Rauch;60 Ida -;-31,37538;-64,139965
C2016;Celestino Vidal 2895;Luis Vernet y Felipe Pereyra Lucena;60 Ida -;-31,37701;-64,140008
C2018;Celestino Vidal 2717;Juan Quesada y Capdevila;60 Ida -;-31,378127;-64,140008
C2020;Capdevila 2529;Heroes de Vilcapujio y Wilson;60 Ida -;-31,37817;-64,136832
C2022;Altolaguirre 2750;Fuenzalida Meneses y Rafael de Palencia;60 Ida -;-31,377767;-64,134064
C2024;Altolaguirre 2509;Vilchez y Montoya y Leon y Pizarro;60 Ida -;-31,380112;-64,134236
C2026;Altolaguirre 2312;Tadeo Davila y Jose de Medeiros;60 Ida -;-31,382219;-64,134215
C2030;Malvinas 2613;H. Vilcapujio y Wilson;60 Ida -;-31,389317;-64,13606
C2032;Altolaguirre 2000;Villacorta y Ocaña y Nicolas Isasmendi;60 Ida - 66 Ida -;-31,385296;-64,134215
C2034;Altolaguirre 1718;Gil de Taboada y Ramon de Carassa;60 Ida - 65 Ida -;-31,388337;-64,134107
C2036;Malvinas 2305;Celestino Vidal y Pedro de Ledesma;60 Ida - 66 Reg -;-31,390334;-64,140534
C2038;Malvinas 2155;Jose de Quevedo y Herman Huberman;60 Ida - 66 Reg -;-31,391048;-64,143366
C2040;Malvinas 1965;Victor Manuel III y Chilavert;60 Ida - 66 Reg -;-31,391506;-64,145533
C2042;Malvinas 1611;Paysandu y Domingo Pronsato;60 Ida - 66 Reg -;-31,392404;-64,149224
C2044;Malvinas 1445;Santiso y Moscoso y Juan Tissera;60 Ida - 66 Reg -;-31,39321;-64,152335
C2046;Malvinas 1230;Carlos III y Juan XXIII;60 Ida - 66 Reg -;-31,394327;-64,155597
C2048;Malvinas 1050;Punta del Sauce y Aragon;60 Ida - 63 Ida - 66 Reg -;-31,395407;-64,158965
C2050;Bulnes 1926;Angulo y Mexico;60 Ida - 63 Ida -;-31,397357;-64,163396
C2054;Bulnes 1756;Janer y Pje Nores;60 Ida - 63 Ida -;-31,398237;-64,166679
C2056;Viamonte 1455;Suipacha y Potosi;60 Ida - 63 Ida -;-31,400393;-64,169635
C2064;Viamonte 630;Libertad y Oncativo;60 Ida - 62 Ida - 63 Ida -;-31,408896;-64,166476
C2066;Sarmiento 1321;Viamonte y Jacinto Rios;60 Ida - 62 Ida - 63 Ida - 65 Ida - 66 Reg - 68 Ida -;-31,410251;-64,166207
C2068;Sarmiento 1124;Pringles y David Luque;60 Ida - 62 Ida - 63 Ida - 65 Ida - 66 Reg - 68 Ida -;-31,411157;-64,169093
C2070;Sarmiento 916;Felix Frias y Esquiú;60 Ida - 61 Ida - 62 Ida - 63 Ida - 64 Ida - 65 Ida - 66 Reg - 68 Ida -;-31,411694;-64,171126
C2072;Pueyrredon 1154;Paso de los Andes y Paraguay;60 Ida - 62 Ida - 63 Ida - 64 Ida - 67 Ida -;-31,422547;-64,20416
C2074;Pueyrredon 1380;Misiones y La Pampa;60 Ida - 62 Ida - 63 Ida - 64 Ida - 67 Ida -;-31,421723;-64,206435
C2076;Pueyrredon 1670;Rio Negro y Miguel Urrutia;60 Ida - 62 Ida - 63 Ida - 64 Ida - 67 Ida -;-31,42089;-64,209857
C2077;Haedo 1166;Peredo y Aguirre;67 Ida -;-31,422694;-64,215399
C2078;Sol de Mayo 1124;Angelo de Peredo y Domingo Funes;60 Ida - 62 Ida - 64 Ida -;-31,421503;-64,21182
C2080;Sol de Mayo 1230;Peru y Brasil;60 Ida - 62 Ida - 64 Ida -;-31,424048;-64,212335
C2082;Sol de Mayo 1363;Luis Dellepiane y Luis Agote;60 Ida - 62 Ida - 64 Ida -;-31,426575;-64,213011
C2084;Fuerza Aerea 1842;Sol de Mayo y Sgto. Romero;60 Ida - 64 Ida - 65 Ida -;-31,430383;-64,214572
C2086;Fuerza Aerea 2200;Haedo y Juan Vieytes;60 Ida - 65 Ida -;-31,430622;-64,218189
C2088;Fuerza Aerea 2544;Olegario Correa y Jose de Echeverria;60 Ida - 65 Ida -;-31,430842;-64,221691
C2090;Fuerza Aerea 2745;Blamey Lafore y Almte. Brown;60 Ida - 65 Ida -;-31,431062;-64,224749
C2092;Fuerza Aerea 2884;Espora y Leon Pinelo;60 Ida - 65 Ida -;-31,43124;-64,22712
C2094;Fuerza Aerea 3078;Franz Schubert y Maestro Vidal;60 Ida - 65 Ida -;-31,4314;-64,229314
C2096;Fuerza Aerea 3468;Aaron Castellanos y Fleming;60 Ida - 65 Ida -;-31,431739;-64,234711
C2098;Fuerza Aerea 3774;Diaz de la Fuente y Graham Bell;60 Ida - 65 Ida -;-31,431927;-64,237441
C2100;Fuerza Aerea 3976;Pasteur y Ma. Courie;60 Ida - 65 Ida -;-31,432117;-64,240056
C2102;Kingsley 2116;Fuerza Aerea y Uritorco;60 Ida -;-31,433799;-64,247001
C2104;Fuerza Aerea 4300;Aviador Camilotti y Aviador Richardson;60 Ida - 65 Ida - 67 Ida - B61 Ida -;-31,432362;-64,24382
C2106;Kingsley 2379;Mistral y Lagunilla;60 Ida -;-31,436485;-64,247054
C2110;Kingsley 2636;Esmeralda y Antartida;60 Ida -;-31,438751;-64,247038
C2112;Kingsley 2800;Diamante y Alianza;60 Ida -;-31,440747;-64,247049
C2114;Petirossi 3054;Los Pinos y Riga;60 Ida -;-31,443319;-64,248122
C2116;Petirossi 3236;Tirana y Bucarest;60 Ida -;-31,445708;-64,248143
C2118;Petirossi 3418;Amsterdam y Estocolmo;60 Ida -;-31,447703;-64,248154
C2120;Estocolmo 4785;Estocolmo y Varsovia;60 Ida -;-31,448637;-64,248884
C2122;Villegas 2300;Celestino Vidal Frente a Plaza;63 Ida -;-31,368969;-64,139793
C2124;Villegas 2163;Manuel de Escalada y Liborio Muzlera;63 Ida -;-31,368927;-64,142025
C2126;Diaz Colodrero 3575;Villegas y Niceto Vega;63 Ida -;-31,368909;-64,144332
C2128;Diaz Colodrero 3400;Niceto Vega y Abramo;63 Ida -;-31,370732;-64,144642
C2130;Diaz Colodrero 3257;Julian Laguna y Joaquin Nazar;63 Ida -;-31,372646;-64,144675
C2132;Diaz Colodrero 3105;Arredondo y Meillan;63 Ida -;-31,374195;-64,144846
C2134;Diaz Colodrero 2909;Rauch y Vernet;63 Ida -;-31,376356;-64,144835
C2136;Diaz Colodrero 2700;Mariano Usandivaras y Ramon Lista;63 Ida -;-31,378394;-64,144852
C2138;Capdevila 2069;Diaz Colodrero y Maria Postorino;63 Ida -;-31,379475;-64,143822
C2140;Capdevila 2223;Escalada y Celestino Vidal;63 Ida -;-31,378967;-64,141134
C2142;Celestino Vidal 2614;Capdevila y Andres de Brun;63 Ida -;-31,379187;-64,139911
C2144;Ledesma 2500;Brun y Leon y Pizarro;63 Ida -;-31,380854;-64,14064
C2146;Leon y Pizarro 2281;Juan Liendo y Oscariz y Beaumont;63 Ida -;-31,38117;-64,141665
C2150;Diaz Colodrero 2370;Dos Barrios y Chinchilla;63 Ida -;-31,382191;-64,144868
C2152;Diaz Colodrero 2204;Mallorca y Cuzco;63 Ida -;-31,384133;-64,145018
C2154;Victor Manuel III 2100;Astorga y Tinta;63 Ida -;-31,385406;-64,14535
C2156;Victor Manuel III 1983;Quilambe y Ocompis;63 Ida -;-31,387206;-64,145308
C2158;Ocampis 2200;Victor Manuel III y Chilavert;63 Ida -;-31,387512;-64,146552
C2160;Chilavert 1788;Tridentina y Garaglio;63 Ida -;-31,388424;-64,146616
C2162;Acapianta 1847;Chilavert y Prosanto;63 Ida -;-31,389917;-64,147158
C2164;Puerto Rico 2426;Roberto Levillier y Carlos III;63 Ida -;-31,388886;-64,149513
C2166;Juan XXIII 1811;Puerto Rico y Tarija;63 Ida -;-31,388831;-64,151208
C2168;Juan XXIII 1651;Paisandu y Puerto de Palos;63 Ida -;-31,38972;-64,152689
C2170;Juan XXIII 1505;Puerto de Palos y Santiso y Moscoso;63 Ida -;-31,391322;-64,153429
C2172;Santiso y Moscoso 2104;Felipe II y Punta del Sauce;63 Ida -;-31,390837;-64,154824
C2174;Punta del Sauce 1354;Tisera y Abad e Iliana;63 Ida -;-31,391707;-64,156085
C2176;Punta del Sauce 1148;Mauricio Yadarola antes de la curva;63 Ida -;-31,393997;-64,158064
C2184;Pueyrredon 1950;Ing. Lopez y Ocaña;63 Ida -;-31,420339;-64,213015
C2185;Pueyrredon 2150;Haedo y Sipe Sipe;63 Ida -;-31,420149;-64,214573
C2186;Pueyrredon 2350;Vieytes y Correa;63 Ida -;-31,419718;-64,218006
C2188;Pueyrredon 2650;Olegario Correa y Brown;63 Ida -;-31,419764;-64,221536
C2190;Angelo de Peredo 2876;Espora y Leon Pinelo;63 Ida -;-31,41938;-64,223971
C2192;Schubert 1112;Peredo y Albeniz;63 Ida -;-31,419517;-64,226718
C2194;Maestro Vidal 1228;Verdi y Rogatis;63 Ida -;-31,422456;-64,228177
C2196;Maestro Vidal 1496;Luis Agote y Hector Paniza;63 Ida -;-31,425486;-64,229046
C2198;Maestro Vidal 1674;Gomez Carrillo y Alberto Williams;63 Ida -;-31,428297;-64,229754
C2200;Maestro Vidal 1830;Pinedo y Buchardo;63 Ida -;-31,430393;-64,230232
C2202;Fuerza Aerea 3400;Houssay y Castellanos;63 Ida -;-31,431725;-64,233627
